class_label,grid_id,center_latitude,center_longitude,latitude_range,longitude_range
740,Grid_11_36,-57.65625,25.3125,"(-59.0625, -56.25)","(22.5, 28.125)"
741,Grid_11_37,-57.65625,30.9375,"(-59.0625, -56.25)","(28.125, 33.75)"
742,Grid_11_38,-57.65625,36.5625,"(-59.0625, -56.25)","(33.75, 39.375)"
743,Grid_11_39,-57.65625,42.1875,"(-59.0625, -56.25)","(39.375, 45.0)"
744,Grid_11_40,-57.65625,47.8125,"(-59.0625, -56.25)","(45.0, 50.625)"
745,Grid_11_41,-57.65625,53.4375,"(-59.0625, -56.25)","(50.625, 56.25)"
746,Grid_11_42,-57.65625,59.0625,"(-59.0625, -56.25)","(56.25, 61.875)"
747,Grid_11_43,-57.65625,64.6875,"(-59.0625, -56.25)","(61.875, 67.5)"
748,Grid_11_44,-57.65625,70.3125,"(-59.0625, -56.25)","(67.5, 73.125)"
749,Grid_11_45,-57.65625,75.9375,"(-59.0625, -56.25)","(73.125, 78.75)"
750,Grid_11_46,-57.65625,81.5625,"(-59.0625, -56.25)","(78.75, 84.375)"
751,Grid_11_47,-57.65625,87.1875,"(-59.0625, -56.25)","(84.375, 90.0)"
752,Grid_11_48,-57.65625,92.8125,"(-59.0625, -56.25)","(90.0, 95.625)"
753,Grid_11_49,-57.65625,98.4375,"(-59.0625, -56.25)","(95.625, 101.25)"
754,Grid_11_50,-57.65625,104.0625,"(-59.0625, -56.25)","(101.25, 106.875)"
755,Grid_11_51,-57.65625,109.6875,"(-59.0625, -56.25)","(106.875, 112.5)"
756,Grid_11_52,-57.65625,115.3125,"(-59.0625, -56.25)","(112.5, 118.125)"
757,Grid_11_53,-57.65625,120.9375,"(-59.0625, -56.25)","(118.125, 123.75)"
758,Grid_11_54,-57.65625,126.5625,"(-59.0625, -56.25)","(123.75, 129.375)"
759,Grid_11_55,-57.65625,132.1875,"(-59.0625, -56.25)","(129.375, 135.0)"
760,Grid_11_56,-57.65625,137.8125,"(-59.0625, -56.25)","(135.0, 140.625)"
761,Grid_11_57,-57.65625,143.4375,"(-59.0625, -56.25)","(140.625, 146.25)"
762,Grid_11_58,-57.65625,149.0625,"(-59.0625, -56.25)","(146.25, 151.875)"
763,Grid_11_59,-57.65625,154.6875,"(-59.0625, -56.25)","(151.875, 157.5)"
764,Grid_11_60,-57.65625,160.3125,"(-59.0625, -56.25)","(157.5, 163.125)"
765,Grid_11_61,-57.65625,165.9375,"(-59.0625, -56.25)","(163.125, 168.75)"
766,Grid_11_62,-57.65625,171.5625,"(-59.0625, -56.25)","(168.75, 174.375)"
767,Grid_11_63,-57.65625,177.1875,"(-59.0625, -56.25)","(174.375, 180.0)"
768,Grid_12_0,-54.84375,-177.1875,"(-56.25, -53.4375)","(-180.0, -174.375)"
769,Grid_12_1,-54.84375,-171.5625,"(-56.25, -53.4375)","(-174.375, -168.75)"
770,Grid_12_2,-54.84375,-165.9375,"(-56.25, -53.4375)","(-168.75, -163.125)"
771,Grid_12_3,-54.84375,-160.3125,"(-56.25, -53.4375)","(-163.125, -157.5)"
772,Grid_12_4,-54.84375,-154.6875,"(-56.25, -53.4375)","(-157.5, -151.875)"
773,Grid_12_5,-54.84375,-149.0625,"(-56.25, -53.4375)","(-151.875, -146.25)"
774,Grid_12_6,-54.84375,-143.4375,"(-56.25, -53.4375)","(-146.25, -140.625)"
775,Grid_12_7,-54.84375,-137.8125,"(-56.25, -53.4375)","(-140.625, -135.0)"
776,Grid_12_8,-54.84375,-132.1875,"(-56.25, -53.4375)","(-135.0, -129.375)"
777,Grid_12_9,-54.84375,-126.5625,"(-56.25, -53.4375)","(-129.375, -123.75)"
778,Grid_12_10,-54.84375,-120.9375,"(-56.25, -53.4375)","(-123.75, -118.125)"
779,Grid_12_11,-54.84375,-115.3125,"(-56.25, -53.4375)","(-118.125, -112.5)"
780,Grid_12_12,-54.84375,-109.6875,"(-56.25, -53.4375)","(-112.5, -106.875)"
781,Grid_12_13,-54.84375,-104.0625,"(-56.25, -53.4375)","(-106.875, -101.25)"
782,Grid_12_14,-54.84375,-98.4375,"(-56.25, -53.4375)","(-101.25, -95.625)"
783,Grid_12_15,-54.84375,-92.8125,"(-56.25, -53.4375)","(-95.625, -90.0)"
784,Grid_12_16,-54.84375,-87.1875,"(-56.25, -53.4375)","(-90.0, -84.375)"
785,Grid_12_17,-54.84375,-81.5625,"(-56.25, -53.4375)","(-84.375, -78.75)"
786,Grid_12_18,-54.84375,-75.9375,"(-56.25, -53.4375)","(-78.75, -73.125)"
787,Grid_12_19,-54.84375,-70.3125,"(-56.25, -53.4375)","(-73.125, -67.5)"
788,Grid_12_20,-54.84375,-64.6875,"(-56.25, -53.4375)","(-67.5, -61.875)"
789,Grid_12_21,-54.84375,-59.0625,"(-56.25, -53.4375)","(-61.875, -56.25)"
790,Grid_12_22,-54.84375,-53.4375,"(-56.25, -53.4375)","(-56.25, -50.625)"
791,Grid_12_23,-54.84375,-47.8125,"(-56.25, -53.4375)","(-50.625, -45.0)"
792,Grid_12_24,-54.84375,-42.1875,"(-56.25, -53.4375)","(-45.0, -39.375)"
793,Grid_12_25,-54.84375,-36.5625,"(-56.25, -53.4375)","(-39.375, -33.75)"
794,Grid_12_26,-54.84375,-30.9375,"(-56.25, -53.4375)","(-33.75, -28.125)"
795,Grid_12_27,-54.84375,-25.3125,"(-56.25, -53.4375)","(-28.125, -22.5)"
796,Grid_12_28,-54.84375,-19.6875,"(-56.25, -53.4375)","(-22.5, -16.875)"
797,Grid_12_29,-54.84375,-14.0625,"(-56.25, -53.4375)","(-16.875, -11.25)"
798,Grid_12_30,-54.84375,-8.4375,"(-56.25, -53.4375)","(-11.25, -5.625)"
799,Grid_12_31,-54.84375,-2.8125,"(-56.25, -53.4375)","(-5.625, 0.0)"
800,Grid_12_32,-54.84375,2.8125,"(-56.25, -53.4375)","(0.0, 5.625)"
801,Grid_12_33,-54.84375,8.4375,"(-56.25, -53.4375)","(5.625, 11.25)"
802,Grid_12_34,-54.84375,14.0625,"(-56.25, -53.4375)","(11.25, 16.875)"
803,Grid_12_35,-54.84375,19.6875,"(-56.25, -53.4375)","(16.875, 22.5)"
804,Grid_12_36,-54.84375,25.3125,"(-56.25, -53.4375)","(22.5, 28.125)"
805,Grid_12_37,-54.84375,30.9375,"(-56.25, -53.4375)","(28.125, 33.75)"
806,Grid_12_38,-54.84375,36.5625,"(-56.25, -53.4375)","(33.75, 39.375)"
807,Grid_12_39,-54.84375,42.1875,"(-56.25, -53.4375)","(39.375, 45.0)"
808,Grid_12_40,-54.84375,47.8125,"(-56.25, -53.4375)","(45.0, 50.625)"
809,Grid_12_41,-54.84375,53.4375,"(-56.25, -53.4375)","(50.625, 56.25)"
810,Grid_12_42,-54.84375,59.0625,"(-56.25, -53.4375)","(56.25, 61.875)"
811,Grid_12_43,-54.84375,64.6875,"(-56.25, -53.4375)","(61.875, 67.5)"
812,Grid_12_44,-54.84375,70.3125,"(-56.25, -53.4375)","(67.5, 73.125)"
813,Grid_12_45,-54.84375,75.9375,"(-56.25, -53.4375)","(73.125, 78.75)"
814,Grid_12_46,-54.84375,81.5625,"(-56.25, -53.4375)","(78.75, 84.375)"
815,Grid_12_47,-54.84375,87.1875,"(-56.25, -53.4375)","(84.375, 90.0)"
816,Grid_12_48,-54.84375,92.8125,"(-56.25, -53.4375)","(90.0, 95.625)"
817,Grid_12_49,-54.84375,98.4375,"(-56.25, -53.4375)","(95.625, 101.25)"
818,Grid_12_50,-54.84375,104.0625,"(-56.25, -53.4375)","(101.25, 106.875)"
819,Grid_12_51,-54.84375,109.6875,"(-56.25, -53.4375)","(106.875, 112.5)"
820,Grid_12_52,-54.84375,115.3125,"(-56.25, -53.4375)","(112.5, 118.125)"
821,Grid_12_53,-54.84375,120.9375,"(-56.25, -53.4375)","(118.125, 123.75)"
822,Grid_12_54,-54.84375,126.5625,"(-56.25, -53.4375)","(123.75, 129.375)"
823,Grid_12_55,-54.84375,132.1875,"(-56.25, -53.4375)","(129.375, 135.0)"
824,Grid_12_56,-54.84375,137.8125,"(-56.25, -53.4375)","(135.0, 140.625)"
825,Grid_12_57,-54.84375,143.4375,"(-56.25, -53.4375)","(140.625, 146.25)"
826,Grid_12_58,-54.84375,149.0625,"(-56.25, -53.4375)","(146.25, 151.875)"
827,Grid_12_59,-54.84375,154.6875,"(-56.25, -53.4375)","(151.875, 157.5)"
828,Grid_12_60,-54.84375,160.3125,"(-56.25, -53.4375)","(157.5, 163.125)"
829,Grid_12_61,-54.84375,165.9375,"(-56.25, -53.4375)","(163.125, 168.75)"
830,Grid_12_62,-54.84375,171.5625,"(-56.25, -53.4375)","(168.75, 174.375)"
831,Grid_12_63,-54.84375,177.1875,"(-56.25, -53.4375)","(174.375, 180.0)"
832,Grid_13_0,-52.03125,-177.1875,"(-53.4375, -50.625)","(-180.0, -174.375)"
833,Grid_13_1,-52.03125,-171.5625,"(-53.4375, -50.625)","(-174.375, -168.75)"
834,Grid_13_2,-52.03125,-165.9375,"(-53.4375, -50.625)","(-168.75, -163.125)"
835,Grid_13_3,-52.03125,-160.3125,"(-53.4375, -50.625)","(-163.125, -157.5)"
836,Grid_13_4,-52.03125,-154.6875,"(-53.4375, -50.625)","(-157.5, -151.875)"
837,Grid_13_5,-52.03125,-149.0625,"(-53.4375, -50.625)","(-151.875, -146.25)"
838,Grid_13_6,-52.03125,-143.4375,"(-53.4375, -50.625)","(-146.25, -140.625)"
839,Grid_13_7,-52.03125,-137.8125,"(-53.4375, -50.625)","(-140.625, -135.0)"
840,Grid_13_8,-52.03125,-132.1875,"(-53.4375, -50.625)","(-135.0, -129.375)"
841,Grid_13_9,-52.03125,-126.5625,"(-53.4375, -50.625)","(-129.375, -123.75)"
842,Grid_13_10,-52.03125,-120.9375,"(-53.4375, -50.625)","(-123.75, -118.125)"
843,Grid_13_11,-52.03125,-115.3125,"(-53.4375, -50.625)","(-118.125, -112.5)"
844,Grid_13_12,-52.03125,-109.6875,"(-53.4375, -50.625)","(-112.5, -106.875)"
845,Grid_13_13,-52.03125,-104.0625,"(-53.4375, -50.625)","(-106.875, -101.25)"
846,Grid_13_14,-52.03125,-98.4375,"(-53.4375, -50.625)","(-101.25, -95.625)"
847,Grid_13_15,-52.03125,-92.8125,"(-53.4375, -50.625)","(-95.625, -90.0)"
848,Grid_13_16,-52.03125,-87.1875,"(-53.4375, -50.625)","(-90.0, -84.375)"
849,Grid_13_17,-52.03125,-81.5625,"(-53.4375, -50.625)","(-84.375, -78.75)"
850,Grid_13_18,-52.03125,-75.9375,"(-53.4375, -50.625)","(-78.75, -73.125)"
851,Grid_13_19,-52.03125,-70.3125,"(-53.4375, -50.625)","(-73.125, -67.5)"
852,Grid_13_20,-52.03125,-64.6875,"(-53.4375, -50.625)","(-67.5, -61.875)"
853,Grid_13_21,-52.03125,-59.0625,"(-53.4375, -50.625)","(-61.875, -56.25)"
854,Grid_13_22,-52.03125,-53.4375,"(-53.4375, -50.625)","(-56.25, -50.625)"
855,Grid_13_23,-52.03125,-47.8125,"(-53.4375, -50.625)","(-50.625, -45.0)"
856,Grid_13_24,-52.03125,-42.1875,"(-53.4375, -50.625)","(-45.0, -39.375)"
857,Grid_13_25,-52.03125,-36.5625,"(-53.4375, -50.625)","(-39.375, -33.75)"
858,Grid_13_26,-52.03125,-30.9375,"(-53.4375, -50.625)","(-33.75, -28.125)"
859,Grid_13_27,-52.03125,-25.3125,"(-53.4375, -50.625)","(-28.125, -22.5)"
860,Grid_13_28,-52.03125,-19.6875,"(-53.4375, -50.625)","(-22.5, -16.875)"
861,Grid_13_29,-52.03125,-14.0625,"(-53.4375, -50.625)","(-16.875, -11.25)"
862,Grid_13_30,-52.03125,-8.4375,"(-53.4375, -50.625)","(-11.25, -5.625)"
863,Grid_13_31,-52.03125,-2.8125,"(-53.4375, -50.625)","(-5.625, 0.0)"
864,Grid_13_32,-52.03125,2.8125,"(-53.4375, -50.625)","(0.0, 5.625)"
865,Grid_13_33,-52.03125,8.4375,"(-53.4375, -50.625)","(5.625, 11.25)"
866,Grid_13_34,-52.03125,14.0625,"(-53.4375, -50.625)","(11.25, 16.875)"
867,Grid_13_35,-52.03125,19.6875,"(-53.4375, -50.625)","(16.875, 22.5)"
868,Grid_13_36,-52.03125,25.3125,"(-53.4375, -50.625)","(22.5, 28.125)"
869,Grid_13_37,-52.03125,30.9375,"(-53.4375, -50.625)","(28.125, 33.75)"
870,Grid_13_38,-52.03125,36.5625,"(-53.4375, -50.625)","(33.75, 39.375)"
871,Grid_13_39,-52.03125,42.1875,"(-53.4375, -50.625)","(39.375, 45.0)"
872,Grid_13_40,-52.03125,47.8125,"(-53.4375, -50.625)","(45.0, 50.625)"
873,Grid_13_41,-52.03125,53.4375,"(-53.4375, -50.625)","(50.625, 56.25)"
874,Grid_13_42,-52.03125,59.0625,"(-53.4375, -50.625)","(56.25, 61.875)"
875,Grid_13_43,-52.03125,64.6875,"(-53.4375, -50.625)","(61.875, 67.5)"
876,Grid_13_44,-52.03125,70.3125,"(-53.4375, -50.625)","(67.5, 73.125)"
877,Grid_13_45,-52.03125,75.9375,"(-53.4375, -50.625)","(73.125, 78.75)"
878,Grid_13_46,-52.03125,81.5625,"(-53.4375, -50.625)","(78.75, 84.375)"
879,Grid_13_47,-52.03125,87.1875,"(-53.4375, -50.625)","(84.375, 90.0)"
880,Grid_13_48,-52.03125,92.8125,"(-53.4375, -50.625)","(90.0, 95.625)"
881,Grid_13_49,-52.03125,98.4375,"(-53.4375, -50.625)","(95.625, 101.25)"
882,Grid_13_50,-52.03125,104.0625,"(-53.4375, -50.625)","(101.25, 106.875)"
883,Grid_13_51,-52.03125,109.6875,"(-53.4375, -50.625)","(106.875, 112.5)"
884,Grid_13_52,-52.03125,115.3125,"(-53.4375, -50.625)","(112.5, 118.125)"
885,Grid_13_53,-52.03125,120.9375,"(-53.4375, -50.625)","(118.125, 123.75)"
886,Grid_13_54,-52.03125,126.5625,"(-53.4375, -50.625)","(123.75, 129.375)"
887,Grid_13_55,-52.03125,132.1875,"(-53.4375, -50.625)","(129.375, 135.0)"
888,Grid_13_56,-52.03125,137.8125,"(-53.4375, -50.625)","(135.0, 140.625)"
889,Grid_13_57,-52.03125,143.4375,"(-53.4375, -50.625)","(140.625, 146.25)"
890,Grid_13_58,-52.03125,149.0625,"(-53.4375, -50.625)","(146.25, 151.875)"
891,Grid_13_59,-52.03125,154.6875,"(-53.4375, -50.625)","(151.875, 157.5)"
892,Grid_13_60,-52.03125,160.3125,"(-53.4375, -50.625)","(157.5, 163.125)"
893,Grid_13_61,-52.03125,165.9375,"(-53.4375, -50.625)","(163.125, 168.75)"
894,Grid_13_62,-52.03125,171.5625,"(-53.4375, -50.625)","(168.75, 174.375)"
895,Grid_13_63,-52.03125,177.1875,"(-53.4375, -50.625)","(174.375, 180.0)"
896,Grid_14_0,-49.21875,-177.1875,"(-50.625, -47.8125)","(-180.0, -174.375)"
897,Grid_14_1,-49.21875,-171.5625,"(-50.625, -47.8125)","(-174.375, -168.75)"
898,Grid_14_2,-49.21875,-165.9375,"(-50.625, -47.8125)","(-168.75, -163.125)"
899,Grid_14_3,-49.21875,-160.3125,"(-50.625, -47.8125)","(-163.125, -157.5)"
900,Grid_14_4,-49.21875,-154.6875,"(-50.625, -47.8125)","(-157.5, -151.875)"
901,Grid_14_5,-49.21875,-149.0625,"(-50.625, -47.8125)","(-151.875, -146.25)"
902,Grid_14_6,-49.21875,-143.4375,"(-50.625, -47.8125)","(-146.25, -140.625)"
903,Grid_14_7,-49.21875,-137.8125,"(-50.625, -47.8125)","(-140.625, -135.0)"
904,Grid_14_8,-49.21875,-132.1875,"(-50.625, -47.8125)","(-135.0, -129.375)"
905,Grid_14_9,-49.21875,-126.5625,"(-50.625, -47.8125)","(-129.375, -123.75)"
906,Grid_14_10,-49.21875,-120.9375,"(-50.625, -47.8125)","(-123.75, -118.125)"
907,Grid_14_11,-49.21875,-115.3125,"(-50.625, -47.8125)","(-118.125, -112.5)"
908,Grid_14_12,-49.21875,-109.6875,"(-50.625, -47.8125)","(-112.5, -106.875)"
909,Grid_14_13,-49.21875,-104.0625,"(-50.625, -47.8125)","(-106.875, -101.25)"
910,Grid_14_14,-49.21875,-98.4375,"(-50.625, -47.8125)","(-101.25, -95.625)"
911,Grid_14_15,-49.21875,-92.8125,"(-50.625, -47.8125)","(-95.625, -90.0)"
912,Grid_14_16,-49.21875,-87.1875,"(-50.625, -47.8125)","(-90.0, -84.375)"
913,Grid_14_17,-49.21875,-81.5625,"(-50.625, -47.8125)","(-84.375, -78.75)"
914,Grid_14_18,-49.21875,-75.9375,"(-50.625, -47.8125)","(-78.75, -73.125)"
915,Grid_14_19,-49.21875,-70.3125,"(-50.625, -47.8125)","(-73.125, -67.5)"
916,Grid_14_20,-49.21875,-64.6875,"(-50.625, -47.8125)","(-67.5, -61.875)"
917,Grid_14_21,-49.21875,-59.0625,"(-50.625, -47.8125)","(-61.875, -56.25)"
918,Grid_14_22,-49.21875,-53.4375,"(-50.625, -47.8125)","(-56.25, -50.625)"
919,Grid_14_23,-49.21875,-47.8125,"(-50.625, -47.8125)","(-50.625, -45.0)"
920,Grid_14_24,-49.21875,-42.1875,"(-50.625, -47.8125)","(-45.0, -39.375)"
921,Grid_14_25,-49.21875,-36.5625,"(-50.625, -47.8125)","(-39.375, -33.75)"
922,Grid_14_26,-49.21875,-30.9375,"(-50.625, -47.8125)","(-33.75, -28.125)"
923,Grid_14_27,-49.21875,-25.3125,"(-50.625, -47.8125)","(-28.125, -22.5)"
924,Grid_14_28,-49.21875,-19.6875,"(-50.625, -47.8125)","(-22.5, -16.875)"
925,Grid_14_29,-49.21875,-14.0625,"(-50.625, -47.8125)","(-16.875, -11.25)"
926,Grid_14_30,-49.21875,-8.4375,"(-50.625, -47.8125)","(-11.25, -5.625)"
927,Grid_14_31,-49.21875,-2.8125,"(-50.625, -47.8125)","(-5.625, 0.0)"
928,Grid_14_32,-49.21875,2.8125,"(-50.625, -47.8125)","(0.0, 5.625)"
929,Grid_14_33,-49.21875,8.4375,"(-50.625, -47.8125)","(5.625, 11.25)"
930,Grid_14_34,-49.21875,14.0625,"(-50.625, -47.8125)","(11.25, 16.875)"
931,Grid_14_35,-49.21875,19.6875,"(-50.625, -47.8125)","(16.875, 22.5)"
932,Grid_14_36,-49.21875,25.3125,"(-50.625, -47.8125)","(22.5, 28.125)"
933,Grid_14_37,-49.21875,30.9375,"(-50.625, -47.8125)","(28.125, 33.75)"
934,Grid_14_38,-49.21875,36.5625,"(-50.625, -47.8125)","(33.75, 39.375)"
935,Grid_14_39,-49.21875,42.1875,"(-50.625, -47.8125)","(39.375, 45.0)"
936,Grid_14_40,-49.21875,47.8125,"(-50.625, -47.8125)","(45.0, 50.625)"
937,Grid_14_41,-49.21875,53.4375,"(-50.625, -47.8125)","(50.625, 56.25)"
938,Grid_14_42,-49.21875,59.0625,"(-50.625, -47.8125)","(56.25, 61.875)"
939,Grid_14_43,-49.21875,64.6875,"(-50.625, -47.8125)","(61.875, 67.5)"
940,Grid_14_44,-49.21875,70.3125,"(-50.625, -47.8125)","(67.5, 73.125)"
941,Grid_14_45,-49.21875,75.9375,"(-50.625, -47.8125)","(73.125, 78.75)"
942,Grid_14_46,-49.21875,81.5625,"(-50.625, -47.8125)","(78.75, 84.375)"
943,Grid_14_47,-49.21875,87.1875,"(-50.625, -47.8125)","(84.375, 90.0)"
944,Grid_14_48,-49.21875,92.8125,"(-50.625, -47.8125)","(90.0, 95.625)"
945,Grid_14_49,-49.21875,98.4375,"(-50.625, -47.8125)","(95.625, 101.25)"
946,Grid_14_50,-49.21875,104.0625,"(-50.625, -47.8125)","(101.25, 106.875)"
947,Grid_14_51,-49.21875,109.6875,"(-50.625, -47.8125)","(106.875, 112.5)"
948,Grid_14_52,-49.21875,115.3125,"(-50.625, -47.8125)","(112.5, 118.125)"
949,Grid_14_53,-49.21875,120.9375,"(-50.625, -47.8125)","(118.125, 123.75)"
950,Grid_14_54,-49.21875,126.5625,"(-50.625, -47.8125)","(123.75, 129.375)"
951,Grid_14_55,-49.21875,132.1875,"(-50.625, -47.8125)","(129.375, 135.0)"
952,Grid_14_56,-49.21875,137.8125,"(-50.625, -47.8125)","(135.0, 140.625)"
953,Grid_14_57,-49.21875,143.4375,"(-50.625, -47.8125)","(140.625, 146.25)"
954,Grid_14_58,-49.21875,149.0625,"(-50.625, -47.8125)","(146.25, 151.875)"
955,Grid_14_59,-49.21875,154.6875,"(-50.625, -47.8125)","(151.875, 157.5)"
956,Grid_14_60,-49.21875,160.3125,"(-50.625, -47.8125)","(157.5, 163.125)"
957,Grid_14_61,-49.21875,165.9375,"(-50.625, -47.8125)","(163.125, 168.75)"
958,Grid_14_62,-49.21875,171.5625,"(-50.625, -47.8125)","(168.75, 174.375)"
959,Grid_14_63,-49.21875,177.1875,"(-50.625, -47.8125)","(174.375, 180.0)"
960,Grid_15_0,-46.40625,-177.1875,"(-47.8125, -45.0)","(-180.0, -174.375)"
961,Grid_15_1,-46.40625,-171.5625,"(-47.8125, -45.0)","(-174.375, -168.75)"
962,Grid_15_2,-46.40625,-165.9375,"(-47.8125, -45.0)","(-168.75, -163.125)"
963,Grid_15_3,-46.40625,-160.3125,"(-47.8125, -45.0)","(-163.125, -157.5)"
964,Grid_15_4,-46.40625,-154.6875,"(-47.8125, -45.0)","(-157.5, -151.875)"
965,Grid_15_5,-46.40625,-149.0625,"(-47.8125, -45.0)","(-151.875, -146.25)"
966,Grid_15_6,-46.40625,-143.4375,"(-47.8125, -45.0)","(-146.25, -140.625)"
967,Grid_15_7,-46.40625,-137.8125,"(-47.8125, -45.0)","(-140.625, -135.0)"
968,Grid_15_8,-46.40625,-132.1875,"(-47.8125, -45.0)","(-135.0, -129.375)"
969,Grid_15_9,-46.40625,-126.5625,"(-47.8125, -45.0)","(-129.375, -123.75)"
970,Grid_15_10,-46.40625,-120.9375,"(-47.8125, -45.0)","(-123.75, -118.125)"
971,Grid_15_11,-46.40625,-115.3125,"(-47.8125, -45.0)","(-118.125, -112.5)"
972,Grid_15_12,-46.40625,-109.6875,"(-47.8125, -45.0)","(-112.5, -106.875)"
973,Grid_15_13,-46.40625,-104.0625,"(-47.8125, -45.0)","(-106.875, -101.25)"
974,Grid_15_14,-46.40625,-98.4375,"(-47.8125, -45.0)","(-101.25, -95.625)"
975,Grid_15_15,-46.40625,-92.8125,"(-47.8125, -45.0)","(-95.625, -90.0)"
976,Grid_15_16,-46.40625,-87.1875,"(-47.8125, -45.0)","(-90.0, -84.375)"
977,Grid_15_17,-46.40625,-81.5625,"(-47.8125, -45.0)","(-84.375, -78.75)"
978,Grid_15_18,-46.40625,-75.9375,"(-47.8125, -45.0)","(-78.75, -73.125)"
979,Grid_15_19,-46.40625,-70.3125,"(-47.8125, -45.0)","(-73.125, -67.5)"
980,Grid_15_20,-46.40625,-64.6875,"(-47.8125, -45.0)","(-67.5, -61.875)"
981,Grid_15_21,-46.40625,-59.0625,"(-47.8125, -45.0)","(-61.875, -56.25)"
982,Grid_15_22,-46.40625,-53.4375,"(-47.8125, -45.0)","(-56.25, -50.625)"
983,Grid_15_23,-46.40625,-47.8125,"(-47.8125, -45.0)","(-50.625, -45.0)"
984,Grid_15_24,-46.40625,-42.1875,"(-47.8125, -45.0)","(-45.0, -39.375)"
985,Grid_15_25,-46.40625,-36.5625,"(-47.8125, -45.0)","(-39.375, -33.75)"
986,Grid_15_26,-46.40625,-30.9375,"(-47.8125, -45.0)","(-33.75, -28.125)"
987,Grid_15_27,-46.40625,-25.3125,"(-47.8125, -45.0)","(-28.125, -22.5)"
988,Grid_15_28,-46.40625,-19.6875,"(-47.8125, -45.0)","(-22.5, -16.875)"
989,Grid_15_29,-46.40625,-14.0625,"(-47.8125, -45.0)","(-16.875, -11.25)"
990,Grid_15_30,-46.40625,-8.4375,"(-47.8125, -45.0)","(-11.25, -5.625)"
991,Grid_15_31,-46.40625,-2.8125,"(-47.8125, -45.0)","(-5.625, 0.0)"
992,Grid_15_32,-46.40625,2.8125,"(-47.8125, -45.0)","(0.0, 5.625)"
993,Grid_15_33,-46.40625,8.4375,"(-47.8125, -45.0)","(5.625, 11.25)"
994,Grid_15_34,-46.40625,14.0625,"(-47.8125, -45.0)","(11.25, 16.875)"
995,Grid_15_35,-46.40625,19.6875,"(-47.8125, -45.0)","(16.875, 22.5)"
996,Grid_15_36,-46.40625,25.3125,"(-47.8125, -45.0)","(22.5, 28.125)"
997,Grid_15_37,-46.40625,30.9375,"(-47.8125, -45.0)","(28.125, 33.75)"
998,Grid_15_38,-46.40625,36.5625,"(-47.8125, -45.0)","(33.75, 39.375)"
999,Grid_15_39,-46.40625,42.1875,"(-47.8125, -45.0)","(39.375, 45.0)"
1000,Grid_15_40,-46.40625,47.8125,"(-47.8125, -45.0)","(45.0, 50.625)"
1001,Grid_15_41,-46.40625,53.4375,"(-47.8125, -45.0)","(50.625, 56.25)"
1002,Grid_15_42,-46.40625,59.0625,"(-47.8125, -45.0)","(56.25, 61.875)"
1003,Grid_15_43,-46.40625,64.6875,"(-47.8125, -45.0)","(61.875, 67.5)"
1004,Grid_15_44,-46.40625,70.3125,"(-47.8125, -45.0)","(67.5, 73.125)"
1005,Grid_15_45,-46.40625,75.9375,"(-47.8125, -45.0)","(73.125, 78.75)"
1006,Grid_15_46,-46.40625,81.5625,"(-47.8125, -45.0)","(78.75, 84.375)"
1007,Grid_15_47,-46.40625,87.1875,"(-47.8125, -45.0)","(84.375, 90.0)"
1008,Grid_15_48,-46.40625,92.8125,"(-47.8125, -45.0)","(90.0, 95.625)"
1009,Grid_15_49,-46.40625,98.4375,"(-47.8125, -45.0)","(95.625, 101.25)"
1010,Grid_15_50,-46.40625,104.0625,"(-47.8125, -45.0)","(101.25, 106.875)"
1011,Grid_15_51,-46.40625,109.6875,"(-47.8125, -45.0)","(106.875, 112.5)"
1012,Grid_15_52,-46.40625,115.3125,"(-47.8125, -45.0)","(112.5, 118.125)"
1013,Grid_15_53,-46.40625,120.9375,"(-47.8125, -45.0)","(118.125, 123.75)"
1014,Grid_15_54,-46.40625,126.5625,"(-47.8125, -45.0)","(123.75, 129.375)"
1015,Grid_15_55,-46.40625,132.1875,"(-47.8125, -45.0)","(129.375, 135.0)"
1016,Grid_15_56,-46.40625,137.8125,"(-47.8125, -45.0)","(135.0, 140.625)"
1017,Grid_15_57,-46.40625,143.4375,"(-47.8125, -45.0)","(140.625, 146.25)"
1018,Grid_15_58,-46.40625,149.0625,"(-47.8125, -45.0)","(146.25, 151.875)"
1019,Grid_15_59,-46.40625,154.6875,"(-47.8125, -45.0)","(151.875, 157.5)"
1020,Grid_15_60,-46.40625,160.3125,"(-47.8125, -45.0)","(157.5, 163.125)"
1021,Grid_15_61,-46.40625,165.9375,"(-47.8125, -45.0)","(163.125, 168.75)"
1022,Grid_15_62,-46.40625,171.5625,"(-47.8125, -45.0)","(168.75, 174.375)"
1023,Grid_15_63,-46.40625,177.1875,"(-47.8125, -45.0)","(174.375, 180.0)"
1024,Grid_16_0,-43.59375,-177.1875,"(-45.0, -42.1875)","(-180.0, -174.375)"
1025,Grid_16_1,-43.59375,-171.5625,"(-45.0, -42.1875)","(-174.375, -168.75)"
1026,Grid_16_2,-43.59375,-165.9375,"(-45.0, -42.1875)","(-168.75, -163.125)"
1027,Grid_16_3,-43.59375,-160.3125,"(-45.0, -42.1875)","(-163.125, -157.5)"
1028,Grid_16_4,-43.59375,-154.6875,"(-45.0, -42.1875)","(-157.5, -151.875)"
1029,Grid_16_5,-43.59375,-149.0625,"(-45.0, -42.1875)","(-151.875, -146.25)"
